ts_s,frame,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,tracking_state
5.932615,253,0.241013,1.184043,-0.302919,0.088885,0.319258,-0.064170,0.941306,15
5.954748,254,0.237618,1.181515,-0.300580,0.100618,0.302164,-0.064655,0.945723,15
5.977684,255,0.233468,1.180059,-0.297493,0.113313,0.279550,-0.066168,0.951122,15
5.999260,256,0.228864,1.179397,-0.294121,0.122445,0.252317,-0.065577,0.957624,15
6.021382,257,0.223379,1.177728,-0.290832,0.129221,0.222995,-0.065392,0.964002,15
6.067856,258,0.211220,1.175960,-0.284362,0.141781,0.162205,-0.069979,0.974008,15
6.088291,259,0.205102,1.176403,-0.280902,0.144041,0.132015,-0.069569,0.978256,15
6.112370,260,0.198602,1.175596,-0.278253,0.144478,0.103442,-0.067661,0.981758,15
6.132515,261,0.191962,1.174489,-0.276246,0.147422,0.076025,-0.068408,0.983772,15
6.155617,262,0.185481,1.174734,-0.274197,0.151176,0.049399,-0.070363,0.984761,15
6.177473,263,0.179395,1.175303,-0.272506,0.151655,0.023840,-0.069218,0.985719,15
6.199255,264,0.173001,1.174541,-0.271787,0.152582,-0.000395,-0.067959,0.985951,15
6.221530,265,0.166164,1.174408,-0.271317,0.155334,-0.025466,-0.068477,0.985157,15
6.243924,266,0.159860,1.175572,-0.271001,0.156587,-0.052743,-0.068406,0.983880,15
6.266016,267,0.154415,1.176595,-0.271464,0.153752,-0.078441,-0.066462,0.982746,15
6.288392,268,0.149033,1.176867,-0.272521,0.151088,-0.099725,-0.065570,0.981289,15
6.311400,269,0.144048,1.177440,-0.273727,0.149940,-0.117390,-0.066065,0.979476,15
6.332629,270,0.139978,1.178417,-0.274887,0.148831,-0.132408,-0.065250,0.977783,15
6.354976,271,0.136307,1.179023,-0.276273,0.147084,-0.144129,-0.062046,0.976598,15
6.377585,272,0.133165,1.179179,-0.277791,0.146213,-0.152601,-0.059318,0.975611,15
6.399431,273,0.130555,1.179459,-0.279205,0.146212,-0.158441,-0.057311,0.974800,15
6.421674,274,0.128351,1.179906,-0.280244,0.146132,-0.161783,-0.054639,0.974416,15
6.444343,275,0.126691,1.180357,-0.281135,0.144869,-0.162821,-0.051232,0.974617,15
6.466179,276,0.125476,1.180427,-0.282037,0.143688,-0.161565,-0.047790,0.975175,15
6.488471,277,0.124479,1.180428,-0.282673,0.143291,-0.158543,-0.044804,0.975871,15
6.511228,278,0.123764,1.180541,-0.283175,0.143179,-0.154437,-0.041942,0.976673,15
6.532789,279,0.123357,1.180791,-0.283571,0.142687,-0.149818,-0.039197,0.977578,15
6.554977,280,0.123084,1.181007,-0.283938,0.141756,-0.144434,-0.036369,0.978632,15
6.577674,281,0.122989,1.181077,-0.284315,0.140931,-0.138692,-0.033292,0.979691,15
6.599592,282,0.122877,1.181248,-0.284576,0.140182,-0.133033,-0.030031,0.980688,15
6.621727,283,0.122648,1.181448,-0.284761,0.139081,-0.128125,-0.026906,0.981589,15
6.644180,284,0.122464,1.181618,-0.285032,0.137987,-0.124345,-0.024167,0.982300,15
6.666373,285,0.122318,1.181761,-0.285326,0.137118,-0.121421,-0.021487,0.982850,15
6.688452,286,0.122223,1.182029,-0.285630,0.136262,-0.118822,-0.018354,0.983350,15
6.711247,287,0.122041,1.182384,-0.285890,0.134932,-0.116717,-0.015391,0.983836,15
6.732770,288,0.121849,1.182847,-0.286169,0.132986,-0.115268,-0.013262,0.984303,15
6.755347,289,0.121664,1.183125,-0.286608,0.130906,-0.114321,-0.011955,0.984709,15
6.777716,290,0.121511,1.183421,-0.287059,0.129332,-0.113687,-0.011158,0.985000,15
6.801017,291,0.121414,1.183710,-0.287487,0.128058,-0.113315,-0.010365,0.985218,15
6.821812,292,0.121410,1.184044,-0.288036,0.126997,-0.113058,-0.009527,0.985393,15
6.844344,293,0.121486,1.184480,-0.288531,0.125741,-0.112761,-0.008822,0.985594,15
6.866356,294,0.121592,1.184749,-0.289042,0.124326,-0.112214,-0.008829,0.985836,15
6.888786,295,0.121729,1.185071,-0.289487,0.123311,-0.111645,-0.009217,0.986025,15
6.911857,296,0.121978,1.185702,-0.289763,0.121916,-0.111115,-0.009030,0.986260,15
6.933113,297,0.122330,1.186459,-0.289872,0.119620,-0.110513,-0.007966,0.986618,15
6.955551,298,0.122771,1.187451,-0.289828,0.115772,-0.109638,-0.005726,0.987190,15
6.978008,299,0.123260,1.187857,-0.289926,0.111617,-0.108355,-0.003345,0.987821,15
7.000100,300,0.123738,1.188044,-0.290169,0.109241,-0.106836,-0.002433,0.988254,15
7.022000,301,0.124206,1.188528,-0.290324,0.107969,-0.105135,-0.002746,0.988576,15
7.078383,302,0.125284,1.188925,-0.290984,0.106417,-0.102872,-0.002995,0.988981,15
7.099789,303,0.125706,1.188742,-0.291343,0.107467,-0.102709,-0.003724,0.988882,15
7.121946,304,0.126204,1.188747,-0.291651,0.108906,-0.102640,-0.004771,0.988727,15
7.144514,305,0.126700,1.188829,-0.291856,0.109863,-0.102430,-0.005693,0.988638,15
7.166603,306,0.127203,1.188785,-0.291974,0.110423,-0.101852,-0.006640,0.988630,15
7.188658,307,0.127760,1.189033,-0.291875,0.110444,-0.101090,-0.007191,0.988702,15
7.211412,308,0.128258,1.189528,-0.291599,0.108894,-0.100004,-0.007155,0.988984,15
7.233374,309,0.128728,1.190243,-0.291150,0.106143,-0.098882,-0.006782,0.989399,15
7.255661,310,0.129212,1.190676,-0.290658,0.102366,-0.097786,-0.005901,0.989911,15
7.277961,311,0.129640,1.190947,-0.290255,0.099534,-0.097057,-0.005876,0.990272,15
7.299954,312,0.130144,1.191271,-0.289908,0.097735,-0.096370,-0.006245,0.990516,15
7.322984,313,0.130764,1.191372,-0.289683,0.096712,-0.095186,-0.006499,0.990729,15
7.344884,314,0.131305,1.191256,-0.289543,0.096803,-0.093592,-0.007058,0.990868,15
7.366829,315,0.131792,1.191244,-0.289415,0.097528,-0.091926,-0.007761,0.990948,15
7.389086,316,0.132247,1.191084,-0.289299,0.098303,-0.090447,-0.008339,0.991003,15
7.411360,317,0.132714,1.190758,-0.289304,0.099459,-0.089298,-0.009051,0.990985,15
7.433414,318,0.133128,1.190587,-0.289346,0.100953,-0.088320,-0.009750,0.990915,15
7.455791,319,0.133506,1.190551,-0.289331,0.101970,-0.087487,-0.010277,0.990880,15
7.479152,320,0.133790,1.190514,-0.289331,0.102175,-0.086876,-0.010711,0.990908,15
7.500299,321,0.134052,1.190449,-0.289402,0.102253,-0.086431,-0.011278,0.990932,15
7.523595,322,0.134204,1.190407,-0.289484,0.102329,-0.086201,-0.011869,0.990938,15
7.544745,323,0.134199,1.190495,-0.289489,0.102133,-0.086344,-0.012312,0.990940,15
7.567231,324,0.134082,1.190413,-0.289582,0.101774,-0.087113,-0.012516,0.990907,15
7.589374,325,0.133880,1.190278,-0.289700,0.101934,-0.088289,-0.012917,0.990781,15
7.612344,326,0.133634,1.190322,-0.289815,0.102308,-0.089627,-0.013107,0.990620,15
7.633847,327,0.133287,1.190320,-0.289935,0.102297,-0.090917,-0.012980,0.990506,15
7.656122,328,0.132847,1.190277,-0.290033,0.102280,-0.092275,-0.012740,0.990385,15
7.678215,329,0.132411,1.190203,-0.290211,0.102472,-0.093595,-0.012361,0.990246,15
7.700479,330,0.131894,1.190156,-0.290426,0.102784,-0.094672,-0.011689,0.990119,15
7.723843,331,0.131259,1.190116,-0.290729,0.103243,-0.095694,-0.010545,0.989986,15
7.744960,332,0.130561,1.190127,-0.291046,0.103677,-0.096961,-0.008814,0.989834,15
7.767094,333,0.129783,1.190126,-0.291381,0.103780,-0.098232,-0.006478,0.989716,15
7.790395,334,0.128874,1.190192,-0.291679,0.103677,-0.099565,-0.004115,0.989607,15
7.811865,335,0.127887,1.190332,-0.291932,0.103151,-0.101224,-0.001710,0.989500,15
7.834636,336,0.126908,1.190389,-0.292244,0.102362,-0.103226,0.000471,0.989377,15
7.855983,337,0.125926,1.190375,-0.292524,0.101926,-0.105158,0.002749,0.989215,15
7.878332,338,0.124953,1.190428,-0.292773,0.101910,-0.107169,0.005185,0.988991,15
7.900604,339,0.124023,1.190481,-0.293047,0.101723,-0.109049,0.007702,0.988788,15
7.923837,340,0.123228,1.190474,-0.293336,0.101528,-0.110702,0.010444,0.988599,15
7.945127,341,0.122555,1.190408,-0.293680,0.101545,-0.112050,0.013141,0.988413,15
7.967867,342,0.121947,1.190497,-0.294030,0.101499,-0.113073,0.015509,0.988267,15
7.989477,343,0.121406,1.190686,-0.294299,0.100843,-0.113896,0.017509,0.988206,15
8.012356,344,0.120917,1.190923,-0.294564,0.099617,-0.114611,0.019335,0.988214,15
8.079145,345,0.120214,1.191477,-0.295400,0.096542,-0.117070,0.023711,0.988136,15
8.101580,346,0.120245,1.191685,-0.295631,0.095490,-0.117900,0.024877,0.988110,15
8.123431,347,0.120401,1.191979,-0.295796,0.094404,-0.118616,0.025624,0.988110,15
8.145617,348,0.120645,1.192240,-0.295962,0.093244,-0.119080,0.026139,0.988151,15
8.168211,349,0.121004,1.192511,-0.296096,0.092134,-0.119370,0.026572,0.988209,15
8.189975,350,0.121495,1.192752,-0.296217,0.091147,-0.119354,0.026896,0.988293,15
8.212231,351,0.122299,1.193096,-0.296279,0.090096,-0.118683,0.027105,0.988465,15
8.234666,352,0.123665,1.193543,-0.296245,0.088376,-0.116096,0.027515,0.988916,15
8.257041,353,0.125513,1.193936,-0.296162,0.086337,-0.109797,0.028806,0.989778,15
8.279047,354,0.127524,1.194117,-0.295959,0.084766,-0.099677,0.030878,0.990922,15
8.301359,355,0.129576,1.194361,-0.295645,0.083520,-0.088038,0.032684,0.992071,15
8.323960,356,0.131728,1.194701,-0.295343,0.082015,-0.076057,0.034143,0.993138,15
8.346273,357,0.134026,1.194947,-0.295108,0.080194,-0.064278,0.035334,0.994077,15
8.368507,358,0.136338,1.195274,-0.294978,0.078611,-0.052807,0.035934,0.994857,15
8.389852,359,0.138576,1.195602,-0.294959,0.077303,-0.042034,0.035918,0.995473,15
8.412240,360,0.140778,1.195900,-0.294996,0.075946,-0.032365,0.035263,0.995963,15
8.435002,361,0.142837,1.196132,-0.295123,0.074821,-0.023600,0.033815,0.996344,15
8.456830,362,0.144704,1.196413,-0.295447,0.074036,-0.015936,0.031941,0.996617,15
8.479411,363,0.146384,1.196833,-0.295773,0.073071,-0.009304,0.030161,0.996827,15
8.501644,364,0.147864,1.197211,-0.296158,0.071878,-0.003993,0.028555,0.996997,15
8.523518,365,0.149162,1.197651,-0.296555,0.070271,0.000112,0.026431,0.997178,15
8.545640,366,0.150255,1.198146,-0.296962,0.068286,0.002755,0.024191,0.997369,15
8.568268,367,0.151112,1.198510,-0.297374,0.066201,0.004082,0.022033,0.997555,15
8.590086,368,0.151861,1.198852,-0.297845,0.064348,0.004167,0.019858,0.997721,15
8.612655,369,0.152510,1.199160,-0.298442,0.063007,0.003019,0.017379,0.997857,15
8.634914,370,0.152997,1.199511,-0.299012,0.062042,0.001081,0.014563,0.997967,15
8.658270,371,0.153359,1.199960,-0.299576,0.060958,-0.001570,0.011484,0.998073,15
8.679087,372,0.153585,1.200442,-0.300084,0.059571,-0.004732,0.008434,0.998177,15
8.701455,373,0.153722,1.200918,-0.300560,0.057797,-0.008468,0.005704,0.998276,15
8.724241,374,0.153774,1.201356,-0.301006,0.055627,-0.012543,0.003312,0.998367,15
8.745893,375,0.153737,1.201626,-0.301525,0.053813,-0.016894,0.000940,0.998408,15
8.768516,376,0.153573,1.201941,-0.302014,0.052583,-0.021478,-0.001606,0.998384,15
8.791133,377,0.153303,1.202378,-0.302468,0.051152,-0.026349,-0.004018,0.998335,15
8.812420,378,0.152984,1.202714,-0.302959,0.049451,-0.031627,-0.006401,0.998255,15
8.835090,379,0.152644,1.202996,-0.303486,0.048029,-0.037047,-0.008923,0.998119,15
8.857043,380,0.152179,1.203403,-0.303998,0.046663,-0.042449,-0.011419,0.997943,15
8.879306,381,0.151711,1.203944,-0.304475,0.044773,-0.047812,-0.013661,0.997759,15
8.902018,382,0.151178,1.204461,-0.304924,0.042337,-0.053123,-0.015706,0.997567,15
8.923923,383,0.150644,1.204841,-0.305444,0.040078,-0.058541,-0.017829,0.997321,15
8.946062,384,0.150072,1.205246,-0.305943,0.038164,-0.063718,-0.019793,0.997042,15
8.969540,385,0.149488,1.205615,-0.306439,0.036316,-0.068680,-0.021312,0.996750,15
8.990283,386,0.148893,1.205868,-0.306969,0.034809,-0.073608,-0.022621,0.996423,15
9.012529,387,0.148339,1.206205,-0.307445,0.033569,-0.078297,-0.023777,0.996081,15
9.071747,388,0.146842,1.206933,-0.308679,0.030855,-0.088448,-0.026814,0.995242,15
9.090663,389,0.146237,1.207169,-0.309195,0.029902,-0.092376,-0.027923,0.994883,15
9.112861,390,0.145646,1.207397,-0.309710,0.029026,-0.095908,-0.029040,0.994543,15
9.135050,391,0.145132,1.207553,-0.310231,0.028078,-0.099035,-0.029968,0.994236,15
9.157580,392,0.144684,1.207579,-0.310742,0.027418,-0.101793,-0.030243,0.993968,15
9.179478,393,0.144248,1.207396,-0.311370,0.027832,-0.104125,-0.030694,0.993701,15
9.202378,394,0.143850,1.207046,-0.312162,0.029782,-0.106000,-0.031804,0.993411,15
9.224293,395,0.143341,1.206972,-0.312840,0.032235,-0.107346,-0.032982,0.993152,15
9.246310,396,0.142751,1.207040,-0.313296,0.033497,-0.108698,-0.033802,0.992935,15
9.268961,397,0.142148,1.206928,-0.313620,0.034117,-0.110314,-0.034478,0.992713,15
9.290583,398,0.141547,1.206654,-0.313787,0.034847,-0.112053,-0.035074,0.992472,15
9.312897,399,0.140943,1.206157,-0.313787,0.036589,-0.113523,-0.035811,0.992215,15
9.336910,400,0.140340,1.205469,-0.313637,0.039697,-0.114764,-0.036172,0.991940,15
9.357360,401,0.139772,1.204623,-0.313252,0.043615,-0.115817,-0.036158,0.991654,15
9.379773,402,0.139242,1.203803,-0.312600,0.048082,-0.116389,-0.035731,0.991396,15
9.402313,403,0.138787,1.202737,-0.311742,0.052878,-0.116400,-0.034970,0.991177,15
9.423800,404,0.138344,1.201566,-0.310629,0.058335,-0.115954,-0.033893,0.990961,15
9.446222,405,0.137897,1.200221,-0.309345,0.064311,-0.115103,-0.032548,0.990735,15
9.470050,406,0.137424,1.198611,-0.307919,0.071278,-0.114090,-0.031006,0.990425,15
9.490805,407,0.136923,1.196762,-0.306350,0.079068,-0.113173,-0.029499,0.989985,15
9.513162,408,0.136359,1.194506,-0.304640,0.088049,-0.112252,-0.027859,0.989379,15
9.535364,409,0.135706,1.191831,-0.302834,0.098821,-0.111593,-0.026120,0.988483,15
9.557459,410,0.134982,1.188945,-0.300857,0.111240,-0.111373,-0.024069,0.987240,15
9.580055,411,0.134226,1.185974,-0.298719,0.124135,-0.111347,-0.021297,0.985768,15
9.602297,412,0.133414,1.182508,-0.296593,0.137586,-0.111406,-0.018172,0.984037,15
9.624309,413,0.132546,1.178613,-0.294470,0.152260,-0.111664,-0.015149,0.981895,15
9.646661,414,0.131677,1.174812,-0.292245,0.167710,-0.111933,-0.012169,0.979386,15
9.669078,415,0.130820,1.171059,-0.289942,0.182461,-0.111979,-0.009292,0.976772,15
9.691118,416,0.129968,1.167010,-0.287703,0.197030,-0.111816,-0.007114,0.973974,15
9.713632,417,0.129121,1.163572,-0.285380,0.211390,-0.111969,-0.004839,0.970955,15
9.735680,418,0.128292,1.161105,-0.282672,0.221973,-0.112569,-0.002013,0.968531,15
9.757585,419,0.127532,1.158283,-0.280358,0.229677,-0.113181,0.000195,0.966664,15
9.781088,420,0.126769,1.155542,-0.278366,0.237449,-0.113574,0.001294,0.964737,15
9.802412,421,0.126003,1.153085,-0.276502,0.245292,-0.113914,0.001886,0.962732,15
9.824334,422,0.125286,1.150479,-0.274913,0.253121,-0.114407,0.002435,0.960643,15
9.846949,423,0.124641,1.147727,-0.273826,0.261593,-0.115030,0.002941,0.958295,15
9.869324,424,0.124078,1.144893,-0.273252,0.271663,-0.115686,0.003130,0.955409,15
9.891165,425,0.123556,1.141758,-0.273124,0.283218,-0.116233,0.002547,0.951983,15
9.914318,426,0.123017,1.138554,-0.273319,0.296413,-0.116896,0.001622,0.947878,15
9.936349,427,0.122479,1.135966,-0.273248,0.309282,-0.118581,0.001364,0.943547,15
9.957961,428,0.121971,1.134060,-0.272665,0.318844,-0.121364,0.001900,0.940003,15
9.980200,429,0.121617,1.132441,-0.272095,0.324224,-0.124061,0.002716,0.937806,15
10.002662,430,0.120829,1.131210,-0.271527,0.327442,-0.126153,0.001558,0.936410,15
10.024401,431,0.120413,1.129865,-0.271203,0.330002,-0.128086,-0.000824,0.935250,15
10.074183,432,0.119749,1.128399,-0.270569,0.334438,-0.132301,-0.001765,0.933084,15
10.101752,433,0.119394,1.127462,-0.270529,0.337523,-0.135243,-0.002311,0.931548,15
10.123615,434,0.119224,1.127144,-0.270545,0.338994,-0.137034,-0.002878,0.930751,15
10.145925,435,0.119064,1.126997,-0.270621,0.339946,-0.138810,-0.003509,0.930138,15
10.168574,436,0.118892,1.126974,-0.270736,0.340032,-0.140755,-0.004093,0.929812,15
10.190532,437,0.118831,1.126994,-0.271001,0.339909,-0.142652,-0.004607,0.929565,15
10.212657,438,0.118645,1.127074,-0.271253,0.339464,-0.144511,-0.005389,0.929436,15
10.235801,439,0.118441,1.127187,-0.271567,0.338797,-0.146769,-0.006306,0.929320,15
10.257561,440,0.118232,1.127415,-0.271842,0.338024,-0.149529,-0.006998,0.929157,15
10.280976,441,0.118047,1.127712,-0.272204,0.336897,-0.152696,-0.007060,0.929050,15
10.302679,442,0.117764,1.128010,-0.272685,0.335973,-0.156302,-0.006903,0.928786,15
10.324210,443,0.117438,1.128322,-0.273183,0.335111,-0.160339,-0.006980,0.928409,15
10.346380,444,0.117096,1.128648,-0.273580,0.334239,-0.164352,-0.007735,0.928016,15
10.368822,445,0.116726,1.129040,-0.273845,0.333022,-0.168210,-0.008768,0.927753,15
10.390785,446,0.116390,1.129415,-0.273988,0.331400,-0.171774,-0.009951,0.927669,15
10.413195,447,0.116097,1.129674,-0.274241,0.330079,-0.175086,-0.010934,0.927509,15
10.435663,448,0.115806,1.129943,-0.274398,0.329230,-0.178179,-0.011622,0.927213,15
10.457706,449,0.115625,1.130157,-0.274436,0.328255,-0.180893,-0.012038,0.927028,15
10.479981,450,0.115414,1.130371,-0.274382,0.327363,-0.183233,-0.012252,0.926882,15
10.502292,451,0.115249,1.130548,-0.274315,0.326577,-0.185266,-0.012239,0.926755,15
10.524214,452,0.115149,1.130624,-0.274211,0.325834,-0.187006,-0.012117,0.926668,15
10.546737,453,0.115061,1.130621,-0.274140,0.325249,-0.188445,-0.011755,0.926587,15
10.569446,454,0.115046,1.130548,-0.274206,0.324981,-0.189539,-0.011476,0.926461,15
10.591411,455,0.115013,1.130510,-0.274219,0.324890,-0.190349,-0.011269,0.926330,15
10.613396,456,0.114965,1.130567,-0.274190,0.324864,-0.190932,-0.011150,0.926220,15
10.635856,457,0.114883,1.130758,-0.274113,0.324345,-0.191506,-0.011018,0.926285,15
10.657904,458,0.114798,1.130898,-0.273982,0.323371,-0.192070,-0.011020,0.926509,15
10.680003,459,0.114716,1.131109,-0.273875,0.322160,-0.192564,-0.011305,0.926825,15
10.703230,460,0.114588,1.131263,-0.273817,0.321155,-0.192969,-0.011452,0.927088,15
10.724377,461,0.114426,1.131417,-0.273663,0.320162,-0.193375,-0.011715,0.927343,15
10.746599,462,0.114323,1.131442,-0.273568,0.319318,-0.193546,-0.012158,0.927593,15
10.770070,463,0.114153,1.131510,-0.273464,0.318948,-0.193200,-0.012926,0.927782,15
10.791115,464,0.113951,1.131656,-0.273270,0.318634,-0.192877,-0.013291,0.927952,15
10.813566,465,0.113725,1.131746,-0.273122,0.318120,-0.192753,-0.013193,0.928155,15
10.836370,466,0.113537,1.131724,-0.273117,0.317688,-0.192557,-0.013213,0.928344,15
10.857931,467,0.113310,1.131705,-0.273057,0.317691,-0.192183,-0.013097,0.928422,15
10.880203,468,0.113047,1.131763,-0.272952,0.317739,-0.191883,-0.012793,0.928472,15
10.902652,469,0.112753,1.131836,-0.272822,0.317354,-0.191742,-0.012296,0.928639,15
10.924380,470,0.112509,1.131818,-0.272755,0.316945,-0.191760,-0.011602,0.928784,15
10.946909,471,0.112272,1.131698,-0.272761,0.316998,-0.191665,-0.011022,0.928792,15
10.969297,472,0.112000,1.131616,-0.272702,0.317300,-0.191541,-0.010618,0.928720,15
10.991297,473,0.111707,1.131568,-0.272599,0.317389,-0.191542,-0.010181,0.928694,15
11.013487,474,0.111361,1.131514,-0.272588,0.317438,-0.191747,-0.009911,0.928638,15
11.080564,475,0.110308,1.131550,-0.272452,0.317417,-0.193503,-0.008654,0.928293,15
11.103406,476,0.109933,1.131491,-0.272482,0.317231,-0.194139,-0.008583,0.928225,15
11.125140,477,0.109567,1.131486,-0.272473,0.317298,-0.194590,-0.008774,0.928106,15
11.146991,478,0.109213,1.131475,-0.272457,0.317295,-0.195155,-0.008614,0.927990,15
11.169388,479,0.108823,1.131398,-0.272539,0.317332,-0.195828,-0.008188,0.927839,15
11.191202,480,0.108448,1.131370,-0.272643,0.317448,-0.196538,-0.007849,0.927652,15
11.213723,481,0.108119,1.131318,-0.272750,0.317608,-0.197141,-0.007355,0.927473,15
11.236268,482,0.107795,1.131250,-0.272835,0.317830,-0.197707,-0.006873,0.927281,15
11.257992,483,0.107489,1.131245,-0.272841,0.317891,-0.198127,-0.006546,0.927172,15
11.280239,484,0.107197,1.131278,-0.272767,0.317622,-0.198474,-0.006316,0.927192,15
11.303168,485,0.106957,1.131297,-0.272725,0.317184,-0.198695,-0.006118,0.927296,15
11.324409,486,0.106791,1.131255,-0.272710,0.316946,-0.198796,-0.005894,0.927357,15
11.347225,487,0.106696,1.131212,-0.272700,0.316942,-0.198757,-0.005729,0.927368,15
11.369690,488,0.106618,1.131239,-0.272648,0.316942,-0.198487,-0.005538,0.927427,15
11.391436,489,0.106553,1.131294,-0.272554,0.316678,-0.198265,-0.005279,0.927566,15
11.413547,490,0.106543,1.131326,-0.272500,0.316344,-0.197918,-0.005181,0.927754,15
11.436207,491,0.106597,1.131339,-0.272536,0.316158,-0.197495,-0.005199,0.927908,15
11.458113,492,0.106646,1.131497,-0.272505,0.315960,-0.197026,-0.005338,0.928074,15
11.480131,493,0.106735,1.131681,-0.272475,0.315489,-0.196594,-0.005464,0.928325,15
11.503338,494,0.106838,1.131822,-0.272509,0.314902,-0.196160,-0.005519,0.928616,15
11.524545,495,0.106989,1.131983,-0.272543,0.314479,-0.195686,-0.005738,0.928858,15
11.547069,496,0.107132,1.132193,-0.272544,0.313996,-0.195200,-0.005852,0.929123,15
11.569927,497,0.107285,1.132333,-0.272561,0.313494,-0.194774,-0.005966,0.929381,15
11.591437,498,0.107400,1.132529,-0.272586,0.313071,-0.194332,-0.005940,0.929616,15
11.613763,499,0.107515,1.132705,-0.272583,0.312396,-0.193958,-0.006089,0.929920,15
11.636257,500,0.107652,1.132829,-0.272651,0.311812,-0.193609,-0.006387,0.930187,15
11.658012,501,0.107767,1.133057,-0.272665,0.311446,-0.193211,-0.006627,0.930391,15
11.680291,502,0.107881,1.133239,-0.272673,0.310955,-0.192909,-0.006594,0.930618,15
11.703291,503,0.107975,1.133426,-0.272700,0.310304,-0.192724,-0.006602,0.930873,15
11.724504,504,0.108078,1.133529,-0.272747,0.309680,-0.192509,-0.006669,0.931125,15
