ts_s,frame,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,tracking_state
11.747422,505,0.108171,1.133657,-0.272783,0.309283,-0.192379,-0.006746,0.931284,15
11.769856,506,0.108204,1.133829,-0.272788,0.308835,-0.192295,-0.006776,0.931449,15
11.791406,507,0.108273,1.133938,-0.272791,0.308333,-0.192292,-0.006749,0.931616,15
11.813889,508,0.108325,1.134047,-0.272839,0.308015,-0.192381,-0.006877,0.931702,15
11.836331,509,0.108376,1.134190,-0.272877,0.307755,-0.192409,-0.007175,0.931780,15
11.858042,510,0.108425,1.134415,-0.272855,0.307296,-0.192433,-0.007466,0.931924,15
11.880665,511,0.108492,1.134538,-0.272875,0.306615,-0.192362,-0.007892,0.932160,15
11.903297,512,0.108603,1.134713,-0.272914,0.306118,-0.192151,-0.008375,0.932362,15
11.924610,513,0.108732,1.134983,-0.272875,0.305350,-0.191865,-0.008633,0.932671,15
11.947389,514,0.108880,1.135335,-0.272823,0.304153,-0.191353,-0.008975,0.933164,15
11.969728,515,0.109089,1.135660,-0.272838,0.302708,-0.190725,-0.009362,0.933758,15
11.991482,516,0.109336,1.136031,-0.272897,0.301324,-0.190003,-0.009548,0.934351,15
12.013792,517,0.109642,1.136559,-0.272916,0.299699,-0.189271,-0.009997,0.935017,15
12.080817,518,0.110787,1.138700,-0.273252,0.292159,-0.186137,-0.012073,0.938003,15
12.103667,519,0.111299,1.139548,-0.273475,0.289424,-0.184796,-0.012823,0.939106,15
12.125591,520,0.111901,1.140392,-0.273727,0.286610,-0.183288,-0.013646,0.940252,15
12.147430,521,0.112526,1.141278,-0.274000,0.283669,-0.181526,-0.014578,0.941471,15
12.169710,522,0.113192,1.142140,-0.274333,0.280670,-0.179638,-0.015456,0.942717,15
12.191691,523,0.113863,1.143102,-0.274592,0.277593,-0.177619,-0.016278,0.943996,15
12.213995,524,0.114577,1.144079,-0.274826,0.274252,-0.175487,-0.017065,0.945356,15
12.236584,525,0.115291,1.144993,-0.275100,0.270944,-0.173325,-0.017821,0.946694,15
12.258331,526,0.116019,1.145891,-0.275352,0.267762,-0.171213,-0.018414,0.947972,15
12.280798,527,0.116763,1.146760,-0.275652,0.264780,-0.169356,-0.018735,0.949136,15
12.303785,528,0.117511,1.147666,-0.275924,0.261894,-0.167766,-0.018821,0.950217,15
12.324971,529,0.118241,1.148614,-0.276182,0.258718,-0.166290,-0.019164,0.951339,15
12.347854,530,0.118971,1.149526,-0.276446,0.255404,-0.164918,-0.020034,0.952454,15
12.370168,531,0.119715,1.150431,-0.276806,0.252213,-0.163761,-0.020872,0.953486,15
12.392062,532,0.120463,1.151329,-0.277222,0.249266,-0.162709,-0.021755,0.954421,15
12.414189,533,0.121221,1.152402,-0.277628,0.246354,-0.161781,-0.022934,0.955307,15
12.436404,534,0.121963,1.153546,-0.278002,0.242971,-0.161046,-0.024389,0.956261,15
12.458456,535,0.122700,1.154726,-0.278412,0.239183,-0.160381,-0.026051,0.957283,15
12.480911,536,0.123453,1.155939,-0.278839,0.235221,-0.159811,-0.027852,0.958309,15
12.503926,537,0.124226,1.157090,-0.279313,0.231165,-0.159167,-0.030029,0.959337,15
12.525066,538,0.125036,1.158192,-0.279879,0.227390,-0.158324,-0.032609,0.960294,15
12.547571,539,0.125799,1.159285,-0.280435,0.224051,-0.157203,-0.035254,0.961169,15
12.570223,540,0.126565,1.160403,-0.280973,0.220657,-0.156097,-0.037008,0.962068,15
12.592214,541,0.127329,1.161456,-0.281528,0.217133,-0.154989,-0.038555,0.962988,15
12.614455,542,0.128121,1.162459,-0.282117,0.213623,-0.153840,-0.040106,0.963893,15
12.636630,543,0.128909,1.163505,-0.282640,0.210168,-0.152580,-0.041351,0.964800,15
12.658738,544,0.129716,1.164464,-0.283140,0.206535,-0.151176,-0.042257,0.965766,15
12.680997,545,0.130518,1.165454,-0.283599,0.202997,-0.149720,-0.043164,0.966702,15
12.703894,546,0.131353,1.166457,-0.284042,0.199390,-0.148160,-0.044016,0.967654,15
12.725305,547,0.132246,1.167446,-0.284429,0.195913,-0.146394,-0.044799,0.968597,15
12.748256,548,0.133114,1.168337,-0.284833,0.192531,-0.144726,-0.045192,0.969507,15
12.770171,549,0.134011,1.169119,-0.285211,0.189302,-0.143019,-0.045557,0.970379,15
12.792131,550,0.134946,1.169938,-0.285551,0.186334,-0.141131,-0.045996,0.971209,15
12.814430,551,0.135895,1.170785,-0.285830,0.183282,-0.139014,-0.046777,0.972057,15
12.836680,552,0.136814,1.171632,-0.286128,0.179997,-0.136669,-0.047941,0.972946,15
12.858887,553,0.137716,1.172418,-0.286472,0.176901,-0.134189,-0.049359,0.973788,15
12.881223,554,0.138643,1.173289,-0.286836,0.174172,-0.131833,-0.050617,0.974537,15
12.903451,555,0.139601,1.174181,-0.287244,0.171293,-0.129566,-0.051643,0.975297,15
12.925445,556,0.140592,1.175096,-0.287713,0.168120,-0.127237,-0.052641,0.976102,15
12.947739,557,0.141598,1.175907,-0.288214,0.164838,-0.124740,-0.053899,0.976915,15
12.970054,558,0.142614,1.176740,-0.288751,0.161682,-0.122005,-0.055377,0.977705,15
12.992292,559,0.143705,1.177685,-0.289274,0.158366,-0.119143,-0.056845,0.978516,15
13.014608,560,0.144840,1.178586,-0.289833,0.154823,-0.115970,-0.058020,0.979395,15
13.081529,561,0.148589,1.180894,-0.291542,0.145904,-0.105326,-0.061000,0.981783,15
13.103669,562,0.149958,1.181560,-0.292091,0.143264,-0.101090,-0.061925,0.982559,15
13.125646,563,0.151408,1.182309,-0.292587,0.140640,-0.096668,-0.062860,0.983323,15
13.148443,564,0.152989,1.182996,-0.293045,0.137844,-0.091951,-0.063686,0.984118,15
13.170605,565,0.154762,1.183623,-0.293454,0.135088,-0.086402,-0.064467,0.984952,15
13.192390,566,0.156628,1.184081,-0.293816,0.132603,-0.079672,-0.065199,0.985808,15
13.214693,567,0.158617,1.184497,-0.294089,0.130487,-0.072380,-0.066212,0.986585,15
13.237187,568,0.160919,1.184942,-0.294297,0.128468,-0.064260,-0.067097,0.987352,15
13.259376,569,0.163389,1.185319,-0.294415,0.126356,-0.054638,-0.067714,0.988162,15
13.281513,570,0.165840,1.185481,-0.294525,0.124470,-0.044126,-0.068249,0.988889,15
13.303858,571,0.168314,1.185651,-0.294594,0.123169,-0.033577,-0.069180,0.989402,15
13.325712,572,0.170887,1.185896,-0.294603,0.121798,-0.023268,-0.069758,0.989827,15
13.348047,573,0.173459,1.186013,-0.294627,0.120395,-0.013117,-0.070136,0.990159,15
13.370480,574,0.175960,1.186048,-0.294665,0.119092,-0.003074,-0.070719,0.990357,15
13.392488,575,0.178442,1.185958,-0.294742,0.118396,0.006733,-0.071566,0.990361,15
13.414959,576,0.180912,1.185976,-0.294817,0.118115,0.016120,-0.072273,0.990235,15
13.437180,577,0.183319,1.185932,-0.294878,0.117837,0.025064,-0.072554,0.990062,15
13.459320,578,0.185782,1.185944,-0.294967,0.117327,0.033683,-0.072701,0.989856,15
13.481541,579,0.188145,1.185706,-0.295148,0.117007,0.042423,-0.072849,0.989547,15
13.503800,580,0.190387,1.185392,-0.295339,0.117454,0.050818,-0.073505,0.989050,15
13.526857,581,0.192595,1.185165,-0.295512,0.118245,0.058682,-0.074240,0.988465,15
13.548130,582,0.194732,1.184956,-0.295652,0.118877,0.066140,-0.074438,0.987903,15
13.570566,583,0.196723,1.184552,-0.295792,0.119428,0.073155,-0.074690,0.987323,15
13.592742,584,0.198619,1.183995,-0.295999,0.120669,0.079725,-0.075532,0.986599,15
13.615127,585,0.200381,1.183511,-0.296112,0.122523,0.085721,-0.076363,0.985804,15
13.637558,586,0.202114,1.183131,-0.296142,0.124187,0.090871,-0.077012,0.985083,15
13.659569,587,0.203749,1.182606,-0.296188,0.125620,0.095863,-0.077628,0.984380,15
13.681637,588,0.205144,1.181873,-0.296165,0.127447,0.100378,-0.078997,0.983586,15
13.703908,589,0.206490,1.181230,-0.296066,0.129775,0.104151,-0.080520,0.982765,15
13.727549,590,0.207762,1.180691,-0.295867,0.131980,0.107162,-0.081542,0.982063,15
13.748088,591,0.208867,1.180087,-0.295612,0.133784,0.109615,-0.082551,0.981464,15
13.770485,592,0.209905,1.179485,-0.295294,0.135653,0.111361,-0.083674,0.980916,15
13.792671,593,0.211175,1.179517,-0.294605,0.137147,0.112465,-0.083961,0.980557,15
13.814891,594,0.212654,1.179908,-0.293544,0.135911,0.113202,-0.081782,0.980829,15
13.837212,595,0.213785,1.178414,-0.293017,0.134451,0.114040,-0.080577,0.981033,15
13.859727,596,0.214741,1.176808,-0.292819,0.137481,0.115427,-0.085042,0.980073,15
13.881941,597,0.215867,1.176006,-0.292295,0.142611,0.117507,-0.090929,0.978563,15
13.904013,598,0.217006,1.175182,-0.291650,0.146909,0.119298,-0.093612,0.977457,15
13.926853,599,0.217936,1.173695,-0.291222,0.151086,0.120510,-0.094900,0.976547,15
13.948348,600,0.218845,1.172392,-0.290796,0.155495,0.121718,-0.097138,0.975485,15
13.970963,601,0.219764,1.171323,-0.290283,0.159376,0.123089,-0.099060,0.974493,15
13.992732,602,0.220568,1.170172,-0.289706,0.162793,0.124473,-0.100673,0.973586,15
14.015164,603,0.221319,1.169162,-0.289095,0.165726,0.125669,-0.101889,0.972811,15
14.081972,604,0.223292,1.165118,-0.287632,0.176910,0.128733,-0.106002,0.969997,15
14.104042,605,0.223913,1.163750,-0.287172,0.182135,0.129763,-0.106708,0.968815,15
14.126074,606,0.224503,1.162598,-0.286592,0.186521,0.130757,-0.106858,0.967830,15
14.148607,607,0.224947,1.161161,-0.286153,0.190559,0.131928,-0.107393,0.966824,15
14.170955,608,0.225447,1.160029,-0.285616,0.194763,0.132943,-0.108045,0.965774,15
14.192812,609,0.225839,1.158956,-0.284974,0.198243,0.133798,-0.108308,0.964918,15
14.215104,610,0.226136,1.157725,-0.284487,0.201709,0.134453,-0.108754,0.964058,15
14.237653,611,0.226441,1.156485,-0.284001,0.205605,0.134931,-0.109707,0.963060,15
14.261106,612,0.226841,1.155401,-0.283441,0.209338,0.135318,-0.110353,0.962127,15
14.281944,613,0.227327,1.154337,-0.282902,0.212598,0.135872,-0.110640,0.961301,15
14.304177,614,0.227726,1.153225,-0.282473,0.215815,0.136738,-0.111338,0.960380,15
14.326133,615,0.228077,1.152193,-0.282172,0.218822,0.137574,-0.112071,0.959495,15
14.348619,616,0.228340,1.151367,-0.281845,0.221211,0.138085,-0.112426,0.958832,15
14.371070,617,0.228566,1.150626,-0.281522,0.223011,0.138392,-0.112702,0.958338,15
14.392942,618,0.228657,1.150030,-0.281250,0.224547,0.138550,-0.113012,0.957920,15
14.415380,619,0.228653,1.149535,-0.280956,0.225835,0.138462,-0.113473,0.957576,15
14.438072,620,0.228625,1.149252,-0.280621,0.226871,0.137910,-0.113762,0.957376,15
14.459853,621,0.228573,1.149060,-0.280376,0.227506,0.137088,-0.113656,0.957356,15
14.481916,622,0.228507,1.148887,-0.280225,0.227986,0.136242,-0.113515,0.957379,15
14.505015,623,0.228418,1.148830,-0.280080,0.228297,0.135522,-0.113517,0.957407,15
14.526385,624,0.228369,1.148811,-0.279975,0.228350,0.134817,-0.113621,0.957482,15
14.549035,625,0.228254,1.148855,-0.279940,0.228422,0.134253,-0.113817,0.957521,15
14.571211,626,0.228163,1.148926,-0.279908,0.228353,0.133708,-0.113959,0.957596,15
14.593184,627,0.227984,1.149024,-0.279902,0.228140,0.133144,-0.114134,0.957705,15
14.615436,628,0.227782,1.149086,-0.279902,0.228042,0.132577,-0.114722,0.957736,15
14.637832,629,0.227548,1.149249,-0.279834,0.227692,0.131838,-0.115892,0.957781,15
14.660241,630,0.227193,1.149459,-0.279678,0.226906,0.130789,-0.117617,0.957901,15
14.682043,631,0.226737,1.149671,-0.279514,0.226082,0.128924,-0.119675,0.958094,15
14.704878,632,0.226304,1.149911,-0.279368,0.225245,0.126379,-0.121452,0.958406,15
14.726413,633,0.225778,1.150039,-0.279282,0.224449,0.123561,-0.122823,0.958786,15
14.748892,634,0.225233,1.150205,-0.279203,0.223778,0.120691,-0.124240,0.959126,15
14.771115,635,0.224692,1.150419,-0.279116,0.223161,0.117970,-0.125429,0.959453,15
14.793097,636,0.224164,1.150688,-0.279004,0.222509,0.115411,-0.126387,0.959790,15
14.815471,637,0.223673,1.150961,-0.278889,0.221580,0.113082,-0.127121,0.960185,15
14.838743,638,0.223237,1.151180,-0.278852,0.220678,0.111274,-0.127544,0.960548,15
14.860178,639,0.222835,1.151378,-0.278826,0.219956,0.109873,-0.127849,0.960834,15
14.882161,640,0.222496,1.151565,-0.278794,0.219215,0.108904,-0.127974,0.961097,15
14.905019,641,0.222176,1.151703,-0.278790,0.218576,0.108206,-0.127992,0.961319,15
14.926510,642,0.221889,1.151910,-0.278742,0.217992,0.107699,-0.127955,0.961513,15
14.948900,643,0.221610,1.152073,-0.278690,0.217405,0.107238,-0.127561,0.961750,15
14.971238,644,0.221230,1.152227,-0.278661,0.216949,0.106669,-0.127143,0.961972,15
14.993898,645,0.220553,1.152494,-0.278513,0.216393,0.105618,-0.126831,0.962254,15
15.015585,646,0.219489,1.152801,-0.278325,0.215636,0.103233,-0.126817,0.962685,15
15.081527,647,0.214210,1.154236,-0.277737,0.214283,0.083588,-0.127400,0.964813,15
15.105048,648,0.211814,1.154840,-0.277545,0.212903,0.073477,-0.127008,0.965993,15
15.127873,649,0.209117,1.155532,-0.277344,0.211470,0.062503,-0.127277,0.967044,15
15.148831,650,0.206091,1.156312,-0.277160,0.210122,0.050566,-0.127465,0.968011,15
15.171485,651,0.202838,1.157200,-0.277021,0.208886,0.037647,-0.127435,0.968870,15
15.193787,652,0.199348,1.158198,-0.276897,0.207280,0.024013,-0.126806,0.969731,15
15.215488,653,0.195687,1.159062,-0.276924,0.205450,0.009799,-0.125757,0.970505,15
15.237981,654,0.191651,1.159992,-0.277109,0.204005,-0.004723,-0.124349,0.971029,15
15.260119,655,0.187457,1.160952,-0.277445,0.203226,-0.019609,-0.122097,0.971291,15
15.282081,656,0.183140,1.162322,-0.277910,0.202650,-0.033670,-0.118801,0.971435,15
15.305079,657,0.177536,1.164439,-0.278052,0.200427,-0.046989,-0.113896,0.971930,15
15.326503,658,0.170891,1.166559,-0.278283,0.194905,-0.064478,-0.109318,0.972576,15
15.348889,659,0.164121,1.168119,-0.279397,0.189692,-0.087912,-0.103102,0.972450,15
15.371333,660,0.157341,1.168935,-0.281306,0.187447,-0.113369,-0.094013,0.971171,15
15.393707,661,0.150525,1.169540,-0.283564,0.187609,-0.138345,-0.083380,0.968871,15
15.415652,662,0.143432,1.169932,-0.285931,0.188547,-0.162293,-0.073897,0.965738,15
15.438876,663,0.136392,1.169996,-0.288506,0.190093,-0.185301,-0.065886,0.961867,15
15.460511,664,0.129648,1.170310,-0.290898,0.191276,-0.206490,-0.058676,0.957775,15
15.482172,665,0.122940,1.170684,-0.293262,0.191198,-0.226208,-0.051166,0.953759,15
15.504680,666,0.116004,1.170815,-0.296049,0.190725,-0.246275,-0.042413,0.949302,15
15.526601,667,0.109290,1.170774,-0.299029,0.190471,-0.266287,-0.034981,0.944240,15
15.549062,668,0.102089,1.171046,-0.302225,0.189941,-0.285928,-0.030412,0.938745,15
15.571179,669,0.094122,1.171343,-0.306111,0.189245,-0.308078,-0.026941,0.931959,15
15.593790,670,0.085744,1.171279,-0.310638,0.188725,-0.335336,-0.023301,0.922708,15
15.615611,671,0.078243,1.170689,-0.315796,0.189490,-0.365377,-0.017725,0.911197,15
15.637880,672,0.070901,1.170048,-0.321472,0.191541,-0.393755,-0.012871,0.898946,15
15.660372,673,0.063879,1.169139,-0.327403,0.195144,-0.420523,-0.008215,0.886009,15
15.682143,674,0.057641,1.167654,-0.333368,0.199475,-0.445276,-0.000393,0.872891,15
15.704417,675,0.052179,1.166369,-0.338854,0.203405,-0.466906,0.009452,0.860544,15
15.727623,676,0.047158,1.165070,-0.343792,0.205927,-0.484568,0.017884,0.849981,15
15.748885,677,0.042961,1.163357,-0.348432,0.208721,-0.498481,0.025194,0.841022,15
15.771441,678,0.039423,1.161529,-0.352359,0.212488,-0.508308,0.033199,0.833888,15
15.793564,679,0.036350,1.159528,-0.355618,0.216935,-0.514008,0.041482,0.828863,15
15.815473,680,0.033775,1.157265,-0.358282,0.222105,-0.516228,0.048708,0.825715,15
15.837914,681,0.031857,1.154634,-0.360410,0.228269,-0.515475,0.057202,0.823958,15
15.860801,682,0.030360,1.152137,-0.361872,0.235322,-0.512386,0.066125,0.823233,15
15.882170,683,0.028605,1.150336,-0.362826,0.241049,-0.508106,0.072524,0.823689,15
15.904422,684,0.027168,1.148496,-0.363446,0.244943,-0.504115,0.078382,0.824456,15
15.927483,685,0.025937,1.146890,-0.363638,0.247773,-0.500524,0.084974,0.825145,15
15.948933,686,0.024367,1.146136,-0.363384,0.248781,-0.497021,0.089926,0.826433,15
15.971354,687,0.022997,1.145696,-0.363016,0.246974,-0.494341,0.092105,0.828340,15
15.993398,688,0.022278,1.144944,-0.362600,0.245651,-0.492393,0.094621,0.829610,15
16.015577,689,0.021942,1.144412,-0.362065,0.246205,-0.490153,0.096528,0.830551,15
16.038003,690,0.021584,1.144440,-0.361078,0.247463,-0.486680,0.096323,0.832242,15
16.094641,691,0.021672,1.144858,-0.357682,0.246451,-0.474078,0.092417,0.840221,15
16.115649,692,0.022491,1.145024,-0.356130,0.247011,-0.467504,0.090952,0.843892,15
16.137977,693,0.023406,1.145363,-0.354340,0.247556,-0.459865,0.089291,0.848096,15
16.160381,694,0.024401,1.146048,-0.352301,0.246713,-0.452037,0.086990,0.852777,15
16.182339,695,0.026098,1.147005,-0.349783,0.244237,-0.443635,0.084509,0.858134,15
16.204725,696,0.028380,1.147879,-0.347068,0.241093,-0.433114,0.082281,0.864590,15
16.226812,697,0.031059,1.148555,-0.344398,0.238400,-0.420826,0.080728,0.871524,15
16.249043,698,0.033863,1.149231,-0.341768,0.236935,-0.407124,0.078284,0.878626,15
16.271232,699,0.036851,1.149917,-0.339191,0.235805,-0.393020,0.075873,0.885536,15
16.293698,700,0.040686,1.150423,-0.336368,0.234806,-0.379274,0.075474,0.891808,15
16.316293,701,0.045062,1.150795,-0.333535,0.233993,-0.363822,0.076438,0.898353,15
16.337810,702,0.049454,1.151322,-0.330652,0.233079,-0.346750,0.077484,0.905226,15
16.360104,703,0.053842,1.152855,-0.327267,0.230218,-0.329060,0.075893,0.912666,15
16.382392,704,0.058848,1.154358,-0.323842,0.225134,-0.310459,0.072361,0.920703,15
16.404619,705,0.064222,1.155778,-0.320586,0.220207,-0.290899,0.069263,0.928488,15
16.427290,706,0.069931,1.157112,-0.317417,0.215898,-0.271160,0.066042,0.935681,15
16.448911,707,0.076418,1.158452,-0.314209,0.212578,-0.250691,0.062211,0.942388,15
16.471157,708,0.083434,1.159747,-0.311080,0.209358,-0.226800,0.058113,0.949396,15
16.493950,709,0.090279,1.160591,-0.308292,0.207048,-0.200785,0.053739,0.955996,15
16.516320,710,0.096936,1.161753,-0.305673,0.205160,-0.175867,0.048854,0.961558,15
16.537853,711,0.103677,1.162924,-0.303345,0.202493,-0.152423,0.044005,0.966347,15
16.560156,712,0.111057,1.164151,-0.301152,0.199594,-0.129896,0.039335,0.970434,15
16.582452,713,0.118747,1.165362,-0.299203,0.195809,-0.105078,0.035028,0.974367,15
16.604619,714,0.126282,1.166069,-0.297665,0.192700,-0.079464,0.030002,0.977575,15
16.626886,715,0.133484,1.166904,-0.296257,0.189990,-0.054243,0.023841,0.979997,15
16.649008,716,0.140383,1.167709,-0.295167,0.186917,-0.030857,0.016922,0.981745,15
16.671148,717,0.146872,1.168288,-0.294415,0.184514,-0.009950,0.011192,0.982716,15
16.693781,718,0.152913,1.168952,-0.293804,0.182428,0.007371,0.007227,0.983165,15
16.716372,719,0.158054,1.169657,-0.293117,0.179509,0.021037,0.003538,0.983525,15
16.738038,720,0.162340,1.170083,-0.292606,0.176309,0.030172,-0.001678,0.983871,15
16.760588,721,0.166220,1.170497,-0.292345,0.173916,0.035233,-0.008475,0.984094,15
16.782536,722,0.169590,1.170814,-0.292268,0.172317,0.038332,-0.015424,0.984175,15
16.804656,723,0.172283,1.170880,-0.292273,0.171787,0.040204,-0.022154,0.984064,15
16.826919,724,0.174688,1.171065,-0.292237,0.171865,0.040162,-0.028495,0.983889,15
16.848995,725,0.177003,1.171361,-0.292283,0.171516,0.039394,-0.033682,0.983817,15
16.871372,726,0.178888,1.171543,-0.292443,0.170616,0.039324,-0.037845,0.983825,15
16.893895,727,0.180441,1.171773,-0.292518,0.169791,0.039237,-0.041505,0.983824,15
16.917900,728,0.181668,1.172131,-0.292496,0.168489,0.038381,-0.045123,0.983922,15
16.938168,729,0.182499,1.172507,-0.292523,0.166619,0.037202,-0.048893,0.984106,15
16.960655,730,0.183036,1.173003,-0.292478,0.164520,0.036167,-0.052605,0.984306,15
16.982390,731,0.183262,1.173497,-0.292346,0.162769,0.035116,-0.054660,0.984523,15
17.004711,732,0.183245,1.173993,-0.292144,0.161341,0.032934,-0.054368,0.984850,15
17.027362,733,0.183070,1.174268,-0.292011,0.160153,0.029802,-0.052752,0.985231,15
17.094073,734,0.181876,1.174926,-0.291753,0.157857,0.021149,-0.050535,0.985941,15
17.117457,735,0.181288,1.175093,-0.291644,0.157490,0.018619,-0.050099,0.986073,15
17.138223,736,0.180692,1.175286,-0.291615,0.156980,0.016003,-0.049918,0.986210,15
17.160299,737,0.180092,1.175496,-0.291580,0.156365,0.013472,-0.049893,0.986346,15
17.182473,738,0.179448,1.175755,-0.291577,0.155603,0.011037,-0.049990,0.986492,15
17.204607,739,0.178791,1.176000,-0.291638,0.154681,0.008821,-0.050267,0.986646,15
17.226983,740,0.178077,1.176217,-0.291744,0.153854,0.006695,-0.050640,0.986772,15
17.249060,741,0.177395,1.176435,-0.291885,0.153106,0.004643,-0.050842,0.986890,15
17.271366,742,0.176747,1.176720,-0.292065,0.152340,0.002745,-0.051074,0.987004,15
17.293883,743,0.176023,1.177006,-0.292253,0.151396,0.001086,-0.051282,0.987141,15
17.316591,744,0.175272,1.177338,-0.292448,0.150319,-0.000331,-0.051406,0.987300,15
17.337982,745,0.174567,1.177683,-0.292639,0.149115,-0.001606,-0.051182,0.987493,15
17.360179,746,0.173800,1.177956,-0.292842,0.147951,-0.002837,-0.050570,0.987697,15
17.382467,747,0.173085,1.178259,-0.293040,0.146992,-0.004067,-0.049714,0.987879,15
17.404694,748,0.172389,1.178555,-0.293189,0.145922,-0.005120,-0.048781,0.988079,15
17.427011,749,0.171683,1.178795,-0.293324,0.144958,-0.006167,-0.047733,0.988267,15
17.449151,750,0.170970,1.178974,-0.293448,0.144146,-0.007127,-0.046719,0.988427,15
17.471478,751,0.170337,1.179165,-0.293599,0.143552,-0.008147,-0.045736,0.988552,15
17.494118,752,0.169720,1.179445,-0.293713,0.142902,-0.009284,-0.044886,0.988675,15
17.516504,753,0.169135,1.179778,-0.293820,0.141852,-0.010657,-0.044491,0.988830,15
17.538184,754,0.168622,1.180022,-0.294019,0.140585,-0.012134,-0.044614,0.988989,15
17.560757,755,0.168109,1.180263,-0.294287,0.139655,-0.013744,-0.045091,0.989078,15
17.582529,756,0.167695,1.180629,-0.294541,0.138861,-0.015596,-0.045656,0.989136,15
